0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
-114.431131,131509.3012,125.57516,130857.3961,5.592068,131559.4477,-115.714556,409.06774,122.670264,416.20903,4.406045,408.51841,-114.419672,131308.715,0.0,0.0,0,0,-116.218759,411.26506,-58.837036,4.76086,68.806502,4.76086,59.999,0.0,9.428311504,0.014411,0,-120.808151,129528.5128,119.232517,129528.5128,-0.756304,129553.5861,55.685768,414.56104,-65.907335,421.51922,175.892314,413.64549,-120.773774,129553.5861,0.0,0.0,0,0,55.215943,416.57525,109.750066,4.76086,-118.006388,4.76086,60.0,0.0,9.167881876,-3.087419,0,-120.842529,129528.5128,119.19241,129503.4396,-0.80787,129578.6594,55.639931,412.54683,-66.165166,417.85702,175.605835,411.44817,-120.813881,129528.5128,0.0,0.0,0,0,55.021137,413.8286,108.243187,4.94397,-130.124445,4.39464,60.0,0.0,9.170234458,-3.092697,0,-114.546207,131921.0781,125.510559,131769.5625,5.457459,131991.1563,-115.798645,407.564148,122.709048,414.442078,4.441223,407.2323,-114.524234,131891.9531,0.0,0.0,0,0,-116.221625,409.70993,-61.410832,4.354477,70.837101,4.692078,59.999001,0.0,9.495471927,0.015016,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-114.44832,131509.3012,125.552242,130882.4694,5.56915,131559.4477,-115.886444,409.80018,122.567132,416.20903,4.274265,408.70152,-114.43686,131308.715,0.0,0.0,0,0,-116.356269,411.63128,-61.36378,4.76086,70.301921,4.39464,60.0,0.0,9.395702337,0.018283,0,-120.82534,129553.5861,119.209599,129528.5128,-0.779223,129553.5861,55.588365,415.11037,-65.958901,421.33611,175.892314,413.46238,-120.796692,129553.5861,0.0,0.0,0,0,55.164377,416.57525,105.831034,4.94397,-115.53121,4.76086,60.0,0.0,9.152408072,-3.08454,0,-120.853988,129503.4396,119.169492,129478.3663,-0.825059,129578.6594,55.576906,412.72994,-66.165166,418.04013,175.53135,411.81439,-120.836799,129528.5128,0.0,0.0,0,0,54.98103,414.19482,109.704229,4.76086,-130.141634,4.39464,60.0,0.0,9.157255042,-3.09143,0,-114.568179,131915.1094,125.494085,131776.625,5.440979,132002.7188,-115.853573,407.587036,122.63214,414.813995,4.33136,407.604218,-114.540715,131894.6875,0.0,0.0,0,0,-116.298533,409.967407,-58.851014,4.348755,69.299011,4.749298,60.0,0.0,9.495756361,0.014843,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-114.471238,131509.3012,125.535053,130882.4694,5.546231,131559.4477,-116.035413,410.53262,122.504106,416.39214,4.153944,409.25085,-114.459779,131333.7883,0.0,0.0,0,0,-116.459401,411.9975,-63.271729,4.39464,70.622778,4.21153,60.0,0.0,9.364458776,0.021272,0,-120.848258,129553.5861,119.175221,129528.5128,-0.796411,129578.6594,55.456585,415.47659,-66.021927,421.51922,175.691778,414.37793,-120.82534,129553.5861,0.0,0.0,0,0,55.032596,417.12458,106.942573,4.57775,-118.143897,4.39464,59.999,0.0,9.126618565,-3.083491,0,-120.882636,129528.5128,119.152303,129503.4396,-0.847978,129578.6594,55.490962,412.72994,-66.228192,418.04013,175.39957,411.9975,-120.859717,129528.5128,0.0,0.0,0,0,54.877898,414.19482,110.592314,4.76086,-131.230253,4.21153,60.0,0.0,9.150712378,-3.090688,0,-114.595644,131923.9688,125.472105,131772.0156,5.413513,131999.8281,-115.974426,407.844544,122.588194,414.945618,4.183044,408.021912,-114.562688,131898.1094,0.0,0.0,0,0,-116.402898,410.242065,-57.378848,4.096985,69.419864,4.53186,60.0,0.0,9.476718274,0.016823,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-114.488427,131509.3012,125.512135,130882.4694,5.523313,131559.4477,-116.081249,410.89884,122.481188,416.75836,4.022164,409.98329,-114.476968,131308.715,0.0,0.0,0,0,-116.522427,412.54683,-61.340862,4.21153,68.342406,4.02842,60.0,0.0,9.342251562,0.020946,0,-120.865447,129578.6594,119.175221,129528.5128,-0.825059,129578.6594,55.410748,415.6597,-65.98182,422.06855,175.623023,414.74415,-120.836799,129553.5861,0.0,0.0,0,0,55.009678,417.4908,109.904764,4.39464,-116.224489,4.39464,60.001,0.0,9.119089305,-3.081832,0,-120.894095,129528.5128,119.135114,129503.4396,-0.865166,129578.6594,55.376371,413.09616,-66.268299,417.85702,175.330815,412.36372,-120.882636,129528.5128,0.0,0.0,0,0,54.809143,414.37793,107.65304,4.57775,-132.129797,4.02842,59.999,0.0,9.133181501,-3.088585,0,-114.606626,131926.0313,125.450139,131773.3906,5.397034,132008.5469,-116.029355,408.14209,122.544249,414.716736,4.056702,408.708557,-114.579169,131900.2656,0.0,0.0,0,0,-116.479806,410.482422,-57.093203,3.845215,65.239563,4.325867,60.0,0.0,9.450460458,0.015817,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-61.885171,131534.3744,178.155497,131509.3012,58.155216,131584.521,-64.446293,401.92645,176.029823,402.29267,56.419154,399.1798,-61.862253,131534.3744,0.0,0.0,0,0,-64.005115,401.19401,0.0,0.0,0.0,0.0,60.0,0.0,9.371706779,0.060199,0,-67.936709,130203.8125,172.125548,130047.0547,52.066956,130274.3281,107.020574,406.642914,-12.582093,405.670166,-132.442941,405.057922,-67.920228,130172.8125,0.0,0.0,0,0,107.328192,405.784607,0.0,0.0,0.0,0.0,59.999001,0.0,9.114966571,-3.044957,0,-67.935606,129704.0257,172.110792,129678.9524,52.116241,129729.099,106.873818,404.6731,-12.691015,403.57444,-132.63973,402.47578,-67.906958,129704.0257,0.0,0.0,0,0,107.171756,403.57444,0.0,0.0,0.0,0.0,60.0,0.0,9.108416304,-3.040922,0,-61.810687,131584.521,178.207063,130957.6892,58.212512,131634.6675,-64.245758,399.54602,176.001176,398.63047,56.270185,396.98248,-61.799228,131383.9348,0.0,0.0,0,0,-63.993656,398.44736,0.0,0.0,0.0,0.0,60.0,0.0,9.383435653,0.051601,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-61.896631,131534.3744,178.149767,131509.3012,58.149487,131584.521,-64.446293,401.92645,176.012635,402.10956,56.413425,399.1798,-61.873712,131534.3744,0.0,0.0,0,0,-64.010845,401.19401,0.0,0.0,0.0,0.0,60.0,0.0,9.369738107,0.059484,0,-67.95319,130198.9141,172.120057,130053.3672,52.066956,130287.4531,107.070011,406.660095,-12.64801,405.653015,-132.464907,405.258179,-67.925719,130177.5156,0.0,0.0,0,0,107.317203,405.853272,0.0,0.0,0.0,0.0,60.0,0.0,9.115741814,-3.048192,0,-67.941335,129704.0257,172.105063,129678.9524,52.104782,129729.099,106.868088,404.48999,-12.691015,403.39133,-132.634,402.65889,-67.912687,129704.0257,0.0,0.0,0,0,107.177485,403.57444,0.0,0.0,0.0,0.0,60.0,0.0,9.115270045,-3.04163,0,-61.816417,131584.521,178.201333,130957.6892,58.212512,131634.6675,-64.297324,399.91224,176.006905,398.44736,56.235808,396.98248,-61.804957,131383.9348,0.0,0.0,0,0,-64.022304,398.44736,0.0,0.0,0.0,0.0,59.999,0.0,9.361002415,0.053108,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-62.18311,131534.3744,177.851829,131509.3012,57.845819,131609.5942,-65.088006,403.02511,175.250601,403.75755,55.66285,401.19401,-62.165921,131559.4477,0.0,0.0,0,0,-64.727042,402.65889,0.0,0.0,0.0,0.0,60.0,0.0,9.353883522,0.062626,0,-68.244327,130200.0859,171.823435,130051.4609,51.770327,130278.2969,106.388857,407.787323,-13.439026,407.775879,-133.19,407.306671,-68.222354,130175.4531,0.0,0.0,0,0,106.586612,407.615662,0.0,0.0,0.0,0.0,59.999001,0.0,9.114611929,-3.043386,0,-68.239273,129704.0257,171.807124,129704.0257,51.812573,129729.099,106.363885,405.58865,-13.418672,405.22243,-133.287172,403.75755,-68.210626,129704.0257,0.0,0.0,0,0,106.547232,404.85621,0.0,0.0,0.0,0.0,60.0,0.0,9.102715122,-3.040088,0,-62.114355,131584.521,177.897666,130957.6892,57.908844,131634.6675,-64.870282,400.82779,175.411029,399.54602,55.622743,398.44736,-62.102895,131383.9348,0.0,0.0,0,0,-64.61818,399.54602,0.0,0.0,0.0,0.0,59.999,0.0,9.341678447,0.056532,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-62.423752,131534.3744,177.611187,131509.3012,57.616636,131609.5942,-65.351566,402.842,174.826612,404.48999,55.25032,401.92645,-62.400833,131534.3744,0.0,0.0,0,0,-65.093735,403.02511,0.0,0.0,0.0,0.0,60.0,0.0,9.371723795,0.05992,0,-68.480528,130202.3906,171.58722,130063.3594,51.539614,130291.9063,106.053775,408.285156,-13.867493,408.611298,-133.640451,407.546997,-68.453064,130183.5391,0.0,0.0,0,0,106.18012,408.136353,0.0,0.0,0.0,0.0,60.0,0.0,9.100337896,-3.042096,0,-68.474186,129704.0257,171.572212,129704.0257,51.571931,129729.099,106.002922,405.77176,-13.84266,405.77176,-133.762727,404.48999,-68.445538,129704.0257,0.0,0.0,0,0,106.123243,405.22243,0.0,0.0,0.0,0.0,60.0,0.0,9.096492684,-3.039701,0,-62.349267,131559.4477,177.657024,130932.6159,57.668202,131634.6675,-65.139572,400.82779,174.99277,400.27846,55.193024,399.1798,-62.337808,131383.9348,0.0,0.0,0,0,-64.990603,400.09535,0.0,0.0,0.0,0.0,60.0,0.0,9.346561296,0.054281,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-62.44667,131534.3744,177.588269,131509.3012,57.587988,131584.521,-65.385944,403.02511,174.786505,404.6731,55.181565,401.74334,-62.429481,131534.3744,0.0,0.0,0,0,-65.139572,403.02511,0.0,0.0,0.0,0.0,60.0,0.0,9.361190993,0.060753,0,-68.507999,130200.8203,171.559763,130052.9297,51.506655,130282.8984,106.026311,408.021912,-13.894959,408.737183,-133.717346,407.592773,-68.480528,130176.0938,0.0,0.0,0,0,106.136174,408.119202,0.0,0.0,0.0,0.0,60.0,0.0,9.106324431,-3.042359,0,-68.502834,129704.0257,171.537834,129678.9524,51.543283,129754.1723,105.980003,405.40554,-13.882767,405.58865,-133.802834,404.48999,-68.474186,129704.0257,0.0,0.0,0,0,106.094595,405.22243,0.0,0.0,0.0,0.0,60.0,0.0,9.108365533,-3.040601,0,-62.377915,131584.521,177.634105,130932.6159,57.639554,131634.6675,-65.133842,400.82779,174.952663,400.27846,55.095622,399.36291,-62.372186,131383.9348,0.0,0.0,0,0,-65.03071,400.09535,0.0,0.0,0.0,0.0,59.999,0.0,9.338635268,0.052366,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-62.4524,131534.3744,177.582539,131509.3012,57.582258,131609.5942,-65.391673,403.02511,174.757857,404.48999,55.164377,401.92645,-62.435211,131534.3744,0.0,0.0,0,0,-65.15676,403.20822,0.0,0.0,0.0,0.0,60.0,0.0,9.359788591,0.059736,0,-68.513491,130200.5313,171.554271,130058.1172,51.50116,130286.7656,105.982365,408.124939,-13.905945,408.737183,-133.711854,407.747253,-68.486027,130179.7656,0.0,0.0,0,0,106.119693,408.19931,0.0,0.0,0.0,0.0,60.0,0.0,9.10650972,-3.041393,0,-68.514293,129704.0257,171.532105,129704.0257,51.537554,129729.099,105.968544,405.40554,-13.888497,405.58865,-133.791375,404.30688,-68.479916,129704.0257,0.0,0.0,0,0,106.094595,405.03932,0.0,0.0,0.0,0.0,60.0,0.0,9.110291312,-3.040045,0,-62.389374,131584.521,177.622646,130957.6892,57.633825,131634.6675,-65.15676,400.82779,174.935474,400.46157,55.147188,399.36291,-62.377915,131383.9348,0.0,0.0,0,0,-65.02498,400.27846,0.0,0.0,0.0,0.0,60.0,0.0,9.351962752,0.053171,0,0,0,0,0,0,0,0,0,0,0,0,0,2
147.651224,131108.1288,27.656673,130481.2971,-92.31496,131183.3486,143.176423,473.52246,23.239168,473.33935,-96.835597,472.97313,147.662683,130932.6159,0.0,0.0,0,0,143.193612,473.33935,0.0,0.0,0.0,0.0,60.0,0.0,7.857509033,0.079629,0,140.403308,128801.388,20.443134,128776.3147,-99.545687,128801.388,-44.197964,478.83265,-164.146679,478.64954,75.75075,479.01576,140.437685,128801.388,0.0,0.0,0,0,-44.197964,478.83265,0.0,0.0,0.0,0.0,60.0,0.0,7.6320799,-3.061415,0,140.380389,128751.2415,20.397298,128726.1682,-99.597254,128826.4613,-44.266719,476.086,-164.249811,475.53667,75.596051,474.62112,140.397578,128776.3147,0.0,0.0,0,0,-44.306826,475.35356,0.0,0.0,0.0,0.0,60.0,0.0,7.656583668,-3.058652,0,147.53266,131516.4844,27.589417,131376.8594,-92.452703,131610.7969,143.220529,470.91864,23.260803,471.279144,-96.742861,471.46225,147.560117,131501.1563,0.0,0.0,0,0,143.247987,471.221924,0.0,0.0,0.0,0.0,60.000999,0.0,7.943327119,0.075291,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147.576739,131108.1288,27.587918,130481.2971,-92.395174,131183.3486,143.101939,473.33935,23.170413,473.70557,-96.898622,472.97313,147.593928,130932.6159,0.0,0.0,0,0,143.124857,473.33935,0.0,0.0,0.0,0.0,60.0,0.0,7.868345031,0.0801,0,140.328823,128801.388,20.36865,128776.3147,-99.620172,128801.388,-44.324015,479.01576,-164.238352,478.46643,75.722102,478.83265,140.357471,128801.388,0.0,0.0,0,0,-44.278178,478.83265,0.0,0.0,0.0,0.0,60.0,0.0,7.632977586,-3.059562,0,140.305905,128751.2415,20.322813,128726.1682,-99.671738,128826.4613,-44.369852,476.26911,-164.335755,475.35356,75.527297,474.62112,140.317364,128776.3147,0.0,0.0,0,0,-44.39277,475.35356,0.0,0.0,0.0,0.0,60.0,0.0,7.651777494,-3.057961,0,147.455752,131526.125,27.518006,131383.0313,-92.529604,131603.5,143.160096,471.061707,23.211365,471.279144,-96.770325,471.324921,147.483223,131500.9063,0.0,0.0,0,0,143.204041,471.221924,0.0,0.0,0.0,0.0,60.0,0.0,7.942147766,0.075597,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147.444959,131108.1288,27.456138,130481.2971,-92.521225,131183.3486,142.981618,473.52246,23.038633,473.52246,-97.024673,472.97313,147.462148,130932.6159,0.0,0.0,0,0,142.998807,473.33935,0.0,0.0,0.0,0.0,59.999,0.0,7.860796954,0.079617,0,140.202773,128801.388,20.236869,128776.3147,-99.746223,128801.388,-44.438607,479.01576,-164.358673,478.64954,75.561674,478.83265,140.23142,128801.388,0.0,0.0,0,0,-44.409959,478.83265,0.0,0.0,0.0,0.0,60.0,0.0,7.629936167,-3.059746,0,140.179854,128751.2415,20.202492,128726.1682,-99.797789,128826.4613,-44.478714,476.26911,-164.473265,475.17045,75.378328,474.98734,140.191313,128776.3147,0.0,0.0,0,0,-44.53028,475.35356,0.0,0.0,0.0,0.0,60.0,0.0,7.648365008,-3.059662,0,147.329407,131525.6875,27.386169,131376.375,-92.655949,131610.5625,143.028259,470.890045,23.07953,471.221924,-96.918643,471.359253,147.351387,131503.5,0.0,0.0,0,0,143.066713,471.158997,0.0,0.0,0.0,0.0,60.0,0.0,7.944932174,0.075392,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147.444959,131108.1288,27.444678,130481.2971,-92.526954,131183.3486,142.95297,473.52246,23.021444,473.52246,-97.013214,472.97313,147.456418,130932.6159,0.0,0.0,0,0,142.981618,473.33935,0.0,0.0,0.0,0.0,60.0,0.0,7.864803623,0.080386,0,140.191313,128801.388,20.236869,128776.3147,-99.751952,128826.4613,-44.467254,479.19887,-164.370132,478.64954,75.573133,478.83265,140.225691,128801.388,0.0,0.0,0,0,-44.421418,478.83265,0.0,0.0,0.0,0.0,59.999,0.0,7.627888156,-3.058998,0,140.174125,128751.2415,20.191033,128726.1682,-99.803518,128826.4613,-44.467254,476.26911,-164.490453,475.35356,75.366868,475.17045,140.185584,128776.3147,0.0,0.0,0,0,-44.53028,475.53667,0.0,0.0,0.0,0.0,59.999,0.0,7.650509856,-3.060491,0,147.323916,131518.4844,27.380676,131377.3125,-92.666932,131605.4688,143.006293,470.838562,23.063051,471.199036,-96.902161,471.313477,147.345895,131500.8125,0.0,0.0,0,0,143.05573,471.118927,0.0,0.0,0.0,0.0,59.999001,0.0,7.950090182,0.075899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147.416311,131108.1288,27.42749,130481.2971,-92.555602,131183.3486,142.912863,473.52246,23.004255,473.70557,-97.053321,473.15624,147.42777,130932.6159,0.0,0.0,0,0,142.9587,473.33935,0.0,0.0,0.0,0.0,59.999,0.0,7.865533149,0.08075,0,140.174125,128801.388,20.202492,128776.3147,-99.7806,128826.4613,-44.467254,479.01576,-164.381591,478.64954,75.515837,478.64954,140.197043,128801.388,0.0,0.0,0,0,-44.444336,478.83265,0.0,0.0,0.0,0.0,59.999,0.0,7.626853929,-3.059387,0,140.145477,128751.2415,20.162385,128726.1682,-99.832166,128826.4613,-44.513091,476.26911,-164.524831,475.35356,75.33822,474.98734,140.162665,128776.3147,0.0,0.0,0,0,-44.570387,475.53667,0.0,0.0,0.0,0.0,60.0,0.0,7.651102482,-3.059651,0,147.296458,131520.0156,27.358705,131371.4375,-92.694403,131596.5469,142.973331,470.867157,23.052064,471.141815,-96.951605,471.405029,147.323916,131495.1875,0.0,0.0,0,0,143.022768,471.136108,0.0,0.0,0.0,0.0,60.0,0.0,7.944943215,0.075972,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172.54624,134192.141,52.557419,134167.0678,-67.437132,134292.4341,174.534404,329.78111,55.886303,323.18915,-67.356918,338.20417,172.557699,134217.2143,0.0,0.0,0,0,174.328139,330.33044,27.897315,6.77507,-142.087804,7.14129,59.98,0.05,10.96534446,-0.058794,0,167.489325,133149.3281,47.551576,132996.3906,-72.507021,133224.75,-16.103211,335.826874,-134.535834,329.143524,102.219546,342.584595,167.511291,133124.75,0.0,0.0,0,0,-16.158143,335.752502,-161.776432,6.597519,20.047304,6.832123,59.993,0.0,10.68953971,-3.095322,0,167.487023,132662.6716,47.526849,132637.5983,-72.473432,132687.7448,-22.500053,197.02636,-142.443037,197.20947,98.760735,194.0966,167.515671,132662.6716,0.0,0.0,0,0,-22.058875,196.11081,0.0,0.0,0.0,0.0,59.993,0.0,19.4583422,-2.947974,0,170.483592,133389.7964,50.483311,132737.8914,-69.516969,133439.9429,175.548539,194.64593,55.869115,194.46282,-62.824822,191.53306,170.483592,133189.2102,0.0,0.0,0,0,176.195981,193.54727,0.0,0.0,0.0,0.0,60.001,-0.06,19.82866219,-0.064641,0,0,0,0,0,0,0,0,0,0,0,0,0,2
168.117276,131960.62,48.139914,131935.5467,-71.871826,132035.8398,173.611942,259.83309,54.196078,257.26955,-67.88404,265.69261,168.134465,131960.62,0.0,0.0,0,0,173.302544,260.93175,20.77545,3.6622,-131.992287,3.84531,60.0,0.0,13.96579153,-0.119325,0,164.094544,131595.0313,44.140319,131447.7813,-75.896304,131678.875,-19.83307,263.328552,-138.694163,260.381714,98.863225,267.774597,164.116523,131569.7656,0.0,0.0,0,0,-19.898988,263.786316,-170.120546,4.005432,17.157898,3.782272,59.999001,0.0,13.68265324,-3.085354,0,164.095113,131108.1288,44.11775,131108.1288,-75.859612,131158.2754,-22.998526,273.56634,-141.789866,269.53792,94.314583,280.52452,164.12376,131133.2021,0.0,0.0,0,0,-23.514188,274.48189,174.488567,6.22574,18.094007,6.59196,59.999,0.0,12.81869599,-3.042067,0,168.294893,132587.4518,48.300342,131935.5467,-71.68275,132637.5983,170.013767,266.79127,51.136483,263.6784,-72.777099,274.665,168.306352,132386.8656,0.0,0.0,0,0,169.435079,268.25615,5.511854,6.22574,-146.104238,6.40885,59.999,0.0,13.31514634,-0.057224,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167.911011,132060.9131,47.933649,132035.8398,-72.066631,132136.1329,172.13371,262.76285,52.557419,261.29797,-69.138817,268.25615,167.9282,132085.9864,0.0,0.0,0,0,171.847232,264.04462,16.506914,3.11287,-129.454084,3.11287,60.0,0.0,13.92957625,-0.094472,0,163.874816,131556.0469,43.909609,131406.0469,-76.127014,131652.5313,-21.140443,267.173767,-140.160837,264.558777,97.70966,270.7901,163.891304,131537.2969,0.0,0.0,0,0,-21.200868,267.471314,-172.383729,3.444672,14.257508,3.330231,60.0,0.0,13.54211297,-3.063996,0,163.871659,131083.0556,43.911485,131083.0556,-76.088795,131108.1288,-22.872475,272.10146,-141.927375,268.80548,94.790138,277.59476,163.894577,131083.0556,0.0,0.0,0,0,-23.35376,272.8339,172.534781,5.12708,17.818987,5.4933,59.999,0.0,13.00329419,-3.044342,0,168.054251,132411.9389,48.0597,131760.0339,-71.940581,132462.0854,170.162736,266.42505,51.188049,263.31218,-72.255708,273.01701,168.059981,132211.3527,0.0,0.0,0,0,169.681451,267.52371,7.482829,5.4933,-146.682925,5.67641,60.0,0.0,13.39859418,-0.060232,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167.475564,132261.4993,47.498201,132236.426,-72.513539,132336.7191,169.480916,267.88993,49.520742,268.62237,-71.207195,271.91835,167.487023,132286.5725,0.0,0.0,0,0,169.263192,269.53792,0.0,0.0,0.0,0.0,60.0,0.0,13.93405154,-0.048575,0,163.407905,131629.6094,43.470155,131473.9219,-76.588441,131701.25,-23.639833,273.719788,-143.209533,272.895813,95.759587,275.745392,163.429871,131601.0156,0.0,0.0,0,0,-23.694765,274.108887,0.0,0.0,0.0,0.0,59.999001,0.0,13.46477531,-3.023821,0,163.407563,131158.2754,43.44739,131133.2021,-76.552891,131158.2754,-23.89807,272.28457,-143.336852,271.18591,95.661033,273.01701,163.436211,131158.2754,0.0,0.0,0,0,-23.857963,272.10146,0.0,0.0,0.0,0.0,59.999,0.0,13.4819882,-3.013703,0,167.561507,132336.7191,47.561227,131684.814,-72.433324,132386.8656,169.463727,267.52371,49.853058,266.60816,-71.333245,268.98859,167.567237,132136.1329,0.0,0.0,0,0,169.331947,267.70682,0.0,0.0,0.0,0.0,60.0,0.0,13.80561114,-0.038026,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38.892375,135922.1967,-81.079258,135872.0501,158.915574,135972.3432,40.622708,453.56347,-84.9811,485.05839,161.385022,446.42218,38.903834,135922.1967,0.0,0.0,0,0,38.903834,461.07098,96.784031,21.05765,-128.606107,19.40966,59.96,-0.11,9.648859311,-0.048215,0,31.841126,134175.9219,-88.09662,134030.1719,151.861265,134276.7969,-146.829533,457.506165,87.574773,490.48233,-26.067811,452.590942,31.868594,134160.25,0.0,0.0,0,0,-148.543405,466.272339,-89.969793,20.610809,42.602236,20.095825,59.958,-0.19,9.473034374,3.096941,0,31.844994,133715.7489,-88.132368,133665.6024,151.891112,133740.8222,-147.066807,456.85945,87.542222,487.43882,-26.384706,451.18304,31.867913,133690.6756,0.0,0.0,0,0,-148.728385,464.55007,-90.510143,19.95899,42.312933,18.86033,59.957,-0.19,9.374283878,3.102792,0,38.96113,135947.2699,-81.027691,135295.3649,158.978599,136022.4898,40.542494,451.54926,-84.929534,482.49485,161.258971,446.05596,38.96686,135746.6838,0.0,0.0,0,0,38.863727,459.42299,96.978836,19.95899,-129.986935,19.04344,59.96,-0.11,9.671114177,-0.047887,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30.859507,130155.3446,-89.117855,130130.2713,150.894165,130230.5644,28.716645,494.21389,-93.770273,507.2147,149.009134,490.36858,30.882425,130180.4178,0.0,0.0,0,0,27.96607,497.14365,83.669027,9.70483,-141.411713,8.60617,60.0,0.0,7.861170717,0.029818,0,23.112488,128099.8125,-96.830752,127950.3516,143.127147,128184.8281,-158.117991,498.418823,79.280096,514.108643,-37.707825,497.20575,23.13446,128078.1641,0.0,0.0,0,0,-158.870555,503.105164,-102.208563,9.710312,29.841616,10.185242,60.000999,0.0,7.73485083,-3.130845,0,23.107388,127622.9443,-96.852786,127597.871,143.153505,127698.1641,-158.388453,497.14365,79.211415,510.69379,-37.912617,494.21389,23.136036,127648.0176,0.0,0.0,0,0,-159.053084,500.62274,-105.452882,9.52172,32.480977,9.1555,60.0,0.0,7.687137249,-3.122486,0,30.911073,130205.4911,-89.066289,129578.6594,150.951461,130255.6377,28.630701,491.28413,-93.816109,504.28494,149.014863,488.17126,30.928262,130004.905,0.0,0.0,0,0,27.925963,494.397,82.442897,9.52172,-141.617978,8.78928,60.0,0.0,7.92278443,0.031791,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-137.1088,134217.2143,102.914679,134167.0678,-17.068413,134267.3609,-134.828428,323.37226,107.469694,313.85054,-16.174599,327.40068,-137.091612,134217.2143,0.0,0.0,0,0,-134.53622,321.35805,89.496008,6.77507,-110.145407,7.50751,59.98,0.05,11.08401471,-0.046499,0,-142.050477,133195.4063,98.01178,133036.7031,-22.030335,133267.1563,34.4339,328.365326,-83.273625,318.506226,153.135683,334.161743,-142.028511,133168.8281,0.0,0.0,0,0,34.736023,326.894775,-99.000553,7.46727,63.767397,7.564545,59.991001,0.0,10.84523476,-3.091666,0,-142.047697,132712.8181,97.981513,132687.7448,-22.001579,132737.8914,28.624971,206.36497,-91.799298,206.73119,148.567956,205.26631,-142.030508,132712.8181,0.0,0.0,0,0,28.464543,206.18186,0.0,0.0,0.0,0.0,59.991,0.0,18.34612936,-2.978214,0,-138.925077,133465.0162,101.075485,132813.1112,-18.901878,133515.1628,-134.100772,203.43521,105.75655,203.98454,-14.375511,203.80143,-138.919347,133264.4301,0.0,0.0,0,0,-134.244011,203.80143,0.0,0.0,0.0,0.0,60.001,-0.04,18.63165853,-0.086784,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-139.371984,133088.9172,100.651496,133038.7706,-19.337326,133139.0637,-132.009476,264.22773,110.466263,255.98778,-13.017601,266.05883,-139.354795,133088.9172,0.0,0.0,0,0,-131.539651,262.03041,97.546065,5.31019,-113.308134,6.04263,59.99,0.02,13.46907086,-0.128706,0,-143.42926,132937.4375,96.627506,132773.7656,-23.414612,133011.0313,35.010682,264.55307,-82.801209,257.274628,153.937683,268.501282,-143.407294,132908.0938,0.0,0.0,0,0,35.362246,263.368591,-97.253725,5.504608,62.004088,5.487442,59.993,0.0,13.51166291,-3.122473,0,-143.434254,132462.0854,96.606414,132411.9389,-23.393867,132462.0854,25.467974,273.56634,-94.383338,273.56634,145.548469,273.01701,-143.405607,132462.0854,0.0,0.0,0,0,25.542459,273.38323,0.0,0.0,0.0,0.0,59.993,0.0,13.74998102,-2.944029,0,-139.394902,134041.7014,100.59993,133364.7231,-19.388892,134091.848,-141.125235,265.87572,98.926893,266.24194,-21.147872,266.05883,-139.394902,133841.1153,0.0,0.0,0,0,-141.113775,266.05883,0.0,0.0,0.0,0.0,59.995,0.0,14.32888594,0.030979,0,0,0,0,0,0,0,0,0,0,0,0,0,2
